source,match_score,match_type,ein,code,code_type,hospital_name,hpt_payer,hpt_plan,hpt_setting,hpt_rate,tic_payer,tic_network,tic_billing_class,tic_rate,rate_delta,rate_delta_pct
both,68.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,Aetna,Commercial,both,685.88,aetna,open-access-managed-choice,professional,571.77,-114.11000000000001,-16.63702105324547
both,68.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,UHC,All Payers,both,688.3,unitedhealthcare,choice-plus,professional,849.63,161.33000000000004,23.43890745314544
both,68.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,Aetna,Commercial,both,685.88,aetna,open-access-managed-choice,professional,571.77,-114.11000000000001,-16.63702105324547
both,68.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,United,HC Oxford,both,688.3,unitedhealthcare,choice-plus,professional,849.63,161.33000000000004,23.43890745314544
both,68.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,United,HC Oxford,both,688.3,unitedhealthcare,choice-plus,professional,849.63,161.33000000000004,23.43890745314544
both,68.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,UHC,All Payers,both,688.3,unitedhealthcare,choice-plus,professional,849.63,161.33000000000004,23.43890745314544
both,68.0,medium_confidence,133971298,99283,CPT,NYU Langone,aetna,aetnaindemnity1006,both,2182.13,aetna,open-access-managed-choice,institutional,2117.0,-65.13000000000011,-2.9846984368484053
both,68.0,medium_confidence,131740114,99283,CPT,Montefiore Medical Center,UHC,All Payers,both,211.16,unitedhealthcare,choice-plus,professional,224.36,13.200000000000017,6.251183936351589
both,65.0,medium_confidence,131740114,872,MSDRG,Montefiore Medical Center,Cigna,LocalPlus,inpatient,44909.82,cigna-corporation,national-oap,institutional,47574.46,2664.6399999999994,5.933312580633811
both,65.0,medium_confidence,131740114,872,MSDRG,Montefiore Medical Center,United,HC Compass,inpatient,57020.41,unitedhealthcare,choice-plus,institutional,15902.0,-41118.41,-72.11174033999404
both,65.0,medium_confidence,131624096,872,MSDRG,The Mount Sinai Hospital,Aetna,"Blackstone, Student Health, Savings Plus",inpatient,24577.49,aetna,open-access-managed-choice,institutional,17966.0,-6611.490000000002,-26.900590743806635
both,65.0,medium_confidence,131624096,99283,CPT,The Mount Sinai Hospital,United Healthcare,"Medicare Advantage, Community Plan Medicare Advantage",outpatient,329.95,unitedhealthcare,choice-plus,professional,53.46,-276.49,-83.79754508258827
both,65.0,medium_confidence,131740114,872,MSDRG,Montefiore Medical Center,United,HC Oxford,inpatient,53002.77,unitedhealthcare,choice-plus,institutional,15902.0,-37100.77,-69.99779445489358
both,65.0,medium_confidence,131740114,872,MSDRG,Montefiore Medical Center,UHC,All Payers,inpatient,57020.41,unitedhealthcare,choice-plus,institutional,15902.0,-41118.41,-72.11174033999404
both,65.0,medium_confidence,131624096,99283,CPT,The Mount Sinai Hospital,Oxford,United Oxford Government (Medicare),outpatient,329.95,unitedhealthcare,choice-plus,professional,55.04,-274.90999999999997,-83.31868464918927
both,65.0,medium_confidence,131624096,43239,CPT,The Mount Sinai Hospital,Aetna,"Blackstone, Student Health, Savings Plus",outpatient,2513.89,aetna,open-access-managed-choice,professional,3703.0,1189.1100000000001,47.30159235288737
both,65.0,medium_confidence,131624096,872,MSDRG,The Mount Sinai Hospital,Aetna,HMO/POS/PPO,inpatient,29259.18,aetna,open-access-managed-choice,institutional,17966.0,-11293.18,-38.597048857828554
both,65.0,medium_confidence,131624096,99283,CPT,The Mount Sinai Hospital,Oxford,United Oxford Government (Medicare),outpatient,329.95,unitedhealthcare,choice-plus,professional,53.46,-276.49,-83.79754508258827
both,65.0,medium_confidence,131624096,99283,CPT,The Mount Sinai Hospital,Oxford,United Oxford Government (Medicare),outpatient,329.95,unitedhealthcare,choice-plus,professional,55.04,-274.90999999999997,-83.31868464918927
both,65.0,medium_confidence,131624096,43239,CPT,The Mount Sinai Hospital,Aetna,Medicare,outpatient,1048.28,aetna,open-access-managed-choice,professional,3703.0,2654.7200000000003,253.24531613691002
both,65.0,medium_confidence,131624096,99283,CPT,The Mount Sinai Hospital,United Healthcare,"Medicare Advantage, Community Plan Medicare Advantage",outpatient,329.95,unitedhealthcare,choice-plus,professional,123.86,-206.08999999999997,-62.46097893620245
both,65.0,medium_confidence,131624096,43239,CPT,The Mount Sinai Hospital,Aetna,Medicare,outpatient,1048.28,aetna,open-access-managed-choice,professional,3703.0,2654.7200000000003,253.24531613691002
both,65.0,medium_confidence,131624096,99283,CPT,The Mount Sinai Hospital,United Healthcare,"Medicare Advantage, Community Plan Medicare Advantage",outpatient,329.95,unitedhealthcare,choice-plus,professional,123.86,-206.08999999999997,-62.46097893620245
both,63.0,medium_confidence,131740114,99283,CPT,Montefiore Medical Center,United,Medicare Advantage,both,79.74,unitedhealthcare,choice-plus,professional,111.76,32.02000000000001,40.155505392525725
both,63.0,medium_confidence,133971298,43239,CPT,NYU Langone,oxford,oxfordhealthplansliberty1135,both,6737.68,unitedhealthcare,choice-plus,institutional,6010.0,-727.6800000000003,-10.800156730506647
both,63.0,medium_confidence,133971298,43239,CPT,NYU Langone,oxford,oxfordhealthplansfreedom1134,both,6737.68,unitedhealthcare,choice-plus,institutional,7893.0,1155.3199999999997,17.14714857339618
both,63.0,medium_confidence,133971298,43239,CPT,NYU Langone,oxford,oxfordhealthplansliberty1135,both,6737.68,unitedhealthcare,choice-plus,institutional,7893.0,1155.3199999999997,17.14714857339618
both,63.0,medium_confidence,133971298,43239,CPT,NYU Langone,oxford,oxfordhealthplansfreedom1134,both,6737.68,unitedhealthcare,choice-plus,institutional,7893.0,1155.3199999999997,17.14714857339618
both,63.0,medium_confidence,131740114,99283,CPT,Montefiore Medical Center,United,HC NY Essential,both,84.27,unitedhealthcare,choice-plus,professional,140.27,56.000000000000014,66.45306752106328
both,63.0,medium_confidence,133971298,43239,CPT,NYU Langone,aetna,healthscope3250,both,1037.64,aetna,open-access-managed-choice,professional,843.44,-194.20000000000005,-18.715546817778808
both,63.0,medium_confidence,133971298,43239,CPT,NYU Langone,aetna,healthscope3250,both,1037.64,aetna,open-access-managed-choice,professional,843.44,-194.20000000000005,-18.715546817778808
both,63.0,medium_confidence,133971298,43239,CPT,NYU Langone,uhc,unitedhealthcarechoice(paramountemployees)3665,both,7334.0,unitedhealthcare,choice-plus,institutional,7893.0,559.0,7.62203436051268
both,63.0,medium_confidence,133971298,43239,CPT,NYU Langone,uhc,unitedhealthcarechoice(paramountemployees)3665,both,7334.0,unitedhealthcare,choice-plus,institutional,6010.0,-1324.0,-18.05290428142896
both,60.0,medium_confidence,131624096,872,MSDRG,The Mount Sinai Hospital,Aetna,Signature Administrators,inpatient,36573.98,aetna,open-access-managed-choice,institutional,17966.0,-18607.980000000003,-50.87764580174212
both,60.0,medium_confidence,131740114,99283,CPT,Montefiore Medical Center,Cigna,LocalPlus,outpatient,1797.0,cigna-corporation,national-oap,institutional,1902.0,105.0,5.843071786310518
both,58.0,medium_confidence,133971298,43239,CPT,NYU Langone,uhc,nyshealthinsuranceplannyshipalt3768,both,1092.5,unitedhealthcare,choice-plus,institutional,7893.0,6800.5,622.4713958810069
both,58.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,United,Empire Plan,both,156.64,unitedhealthcare,choice-plus,professional,849.63,692.99,442.40934627170583
both,58.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,nyshealthinsuranceplannyshipalt3768,both,,unitedhealthcare,choice-plus,professional,70.43,,
both,58.0,medium_confidence,133971298,43239,CPT,NYU Langone,uhc,nyshealthinsuranceplannyshipalt3768,both,1092.5,unitedhealthcare,choice-plus,institutional,5341.0,4248.5,388.8787185354691
both,58.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,United,Empire Plan,both,156.64,unitedhealthcare,choice-plus,professional,1988.82,1832.1799999999998,1169.6756894790603
both,58.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,United,Medicare Advantage,both,153.09,unitedhealthcare,choice-plus,professional,2465.06,2311.97,1510.2031484747533
both,58.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,United,HC NY Essential,both,161.66,unitedhealthcare,choice-plus,professional,2465.06,2303.4,1424.8422615365582
both,58.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,nyshealthinsuranceplannyshipalt3768,both,,unitedhealthcare,choice-plus,professional,70.43,,
both,58.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,United,HC NY Essential,both,161.66,unitedhealthcare,choice-plus,professional,1988.82,1827.1599999999999,1130.2486700482493
both,58.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,United,Medicare Advantage,both,153.09,unitedhealthcare,choice-plus,professional,2465.06,2311.97,1510.2031484747533
both,55.0,medium_confidence,131740114,43239,CPT,Montefiore Medical Center,Cigna,LocalPlus,outpatient,5954.0,cigna-corporation,national-oap,professional,708.1,-5245.9,-88.10715485387975
both,55.0,medium_confidence,131624096,43239,CPT,The Mount Sinai Hospital,Cigna,HMO and PPO,outpatient,4289.89,cigna-corporation,national-oap,professional,170.21,-4119.68,-96.0322991964829
both,55.0,medium_confidence,131624096,99283,CPT,The Mount Sinai Hospital,Aetna,Medicare,outpatient,329.95,aetna,open-access-managed-choice,professional,57.97,-271.98,-82.43067131383543
both,55.0,medium_confidence,131624096,99283,CPT,The Mount Sinai Hospital,Aetna,Medicare,outpatient,329.95,aetna,open-access-managed-choice,professional,46.39,-283.56,-85.94029398393697
both,55.0,medium_confidence,131624096,99283,CPT,The Mount Sinai Hospital,Aetna,Medicare,outpatient,329.95,aetna,open-access-managed-choice,professional,46.39,-283.56,-85.94029398393697
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,umr1323,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcareppo1160,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,umr1323,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarechoice(paramountemployees)3665,both,5228.0,unitedhealthcare,choice-plus,professional,70.43,-5157.57,-98.65283091048201
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,cigna,wellfleet-nyustudent3059,both,2102.05,cigna-corporation,national-oap,institutional,2738.0,635.9499999999998,30.253799862039426
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcareppo1160,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarechoice(paramountemployees)3665,both,5228.0,unitedhealthcare,choice-plus,professional,70.43,-5157.57,-98.65283091048201
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,aetna,healthscope3250,both,326.6,aetna,open-access-managed-choice,institutional,2490.0,2163.4,662.4004898958971
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcareepo1155,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcareinde1157,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,cigna,tuftshealthplan3661,both,2102.05,cigna-corporation,national-oap,institutional,2738.0,635.9499999999998,30.253799862039426
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarehmo1156,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,oxford,oxfordhealthplansliberty1135,both,2308.97,unitedhealthcare,choice-plus,professional,70.43,-2238.54,-96.94972217049161
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,oxford,oxfordhealthplansliberty1135,both,2308.97,unitedhealthcare,choice-plus,professional,70.43,-2238.54,-96.94972217049161
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarehmo1156,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarepos1159,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcareinde1157,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarechoicenslij1773,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarepos1159,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarechoicenslij1773,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,oxford,oxfordhealthplansfreedom1134,both,2308.97,unitedhealthcare,choice-plus,professional,70.43,-2238.54,-96.94972217049161
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,oxfordgardenstate3102,both,2102.05,unitedhealthcare,choice-plus,professional,70.43,-2031.6200000000001,-96.64946124021789
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,aetna,healthscope3250,both,326.6,aetna,open-access-managed-choice,professional,60.78,-265.82000000000005,-81.39007960808328
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarestudentresources1405,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,cigna,tuftshealthplan3661,both,2102.05,cigna-corporation,national-oap,institutional,2738.0,635.9499999999998,30.253799862039426
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarechoice1291,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarechoice1291,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,cigna,wellfleet-nyustudent3059,both,2102.05,cigna-corporation,national-oap,institutional,2738.0,635.9499999999998,30.253799862039426
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcareepo1155,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarestudentresources1405,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarenavigate1404,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,43239,CPT,NYU Langone,aetna,aetnaindemnity1006,both,1464.39,aetna,open-access-managed-choice,professional,843.44,-620.95,-42.40332151954056
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,unitedhealthcarenavigate1404,both,2404.74,unitedhealthcare,choice-plus,professional,70.43,-2334.31,-97.07120104460358
both,53.0,medium_confidence,133971298,43239,CPT,NYU Langone,cigna,tuftshealthplan3661,both,1069.0,cigna-corporation,national-oap,professional,772.22,-296.78,-27.7623947614593
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,uhc,oxfordgardenstate3102,both,2102.05,unitedhealthcare,choice-plus,professional,70.43,-2031.6200000000001,-96.64946124021789
both,53.0,medium_confidence,133971298,99283,CPT,NYU Langone,oxford,oxfordhealthplansfreedom1134,both,2308.97,unitedhealthcare,choice-plus,professional,70.43,-2238.54,-96.94972217049161
both,53.0,medium_confidence,133971298,43239,CPT,NYU Langone,cigna,wellfleet-nyustudent3059,both,1069.0,cigna-corporation,national-oap,professional,772.22,-296.78,-27.7623947614593
both,50.0,medium_confidence,131740114,99283,CPT,Montefiore Medical Center,SEIU1199,SEIU1199,outpatient,66.0,aetna,open-access-managed-choice,professional,66.0,0.0,0.0
both,48.0,medium_confidence,133971298,43239,CPT,NYU Langone,cigna,tuftshealthplan3661,both,17412.69,cigna-corporation,national-oap,professional,796.23,-16616.46,-95.4273004343384
both,48.0,medium_confidence,133971298,43239,CPT,NYU Langone,cigna,consolidatedhealthplan(hbonly)1367,both,6034.0,cigna-corporation,national-oap,professional,772.22,-5261.78,-87.2021876035797
both,48.0,medium_confidence,133971298,43239,CPT,NYU Langone,uhc,oxfordgardenstate3102,both,1069.0,unitedhealthcare,choice-plus,institutional,4880.0,3811.0,356.5014031805425
